observation_id,schema_version,stage,environment_id,classifier,configuration_id,seed,phase,outer_repetition,inner_operation_count,measured_operation_count,record_count,measured_record_count,feature_count,warmup_calls,worker_pid,wall_time_sec,process_cpu_time_sec,start_rss_mib,end_rss_mib,absolute_peak_rss_mib,incremental_peak_rss_mib,selected_input_bytes,numpy_dense_nbytes,serialized_model_bytes,per_operation_latency_sec,per_record_latency_sec,throughput_records_sec,time_unit,rss_unit,size_unit,throughput_unit,measurement_kind,measurement_scope,measurement_provenance,derived_measurement_provenance,workload_sha256,model_sha256,feature_manifest_sha256,v06_lock_sha256,status,failure_type,failure_stage,failure_reason
v07d__inference__decision_tree__none_natural__s43__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,43,inference,6,512,512,6000,3072000,43,3,9482,4.219787533998897,4.510974754,154.7109375,155.0859375,155.0859375,0.375,2064132,2064000,4420,0.008241772527341595,1.3736287545569326e-06,727998.7381470859,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5ff1ae4ae58b9f112f6d2718243f1929e41676d238e34264e5637d7b39cc5a4d,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__none_natural__s43__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,43,inference,7,512,512,6000,3072000,43,3,9485,1.9468119599987403,2.057344578,154.8203125,155.1953125,155.1953125,0.375,2064132,2064000,4420,0.0038023671093725397,6.3372785156209e-07,1577964.417273247,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5ff1ae4ae58b9f112f6d2718243f1929e41676d238e34264e5637d7b39cc5a4d,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__none_natural__s43__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,43,inference,8,512,512,6000,3072000,43,3,9488,1.0573904930024582,1.1002109180000001,154.9140625,155.4140625,155.4140625,0.5,2064132,2064000,4420,0.0020652158066454263,3.4420263444090436e-07,2905265.3871296514,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5ff1ae4ae58b9f112f6d2718243f1929e41676d238e34264e5637d7b39cc5a4d,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__none_natural__s43__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,43,inference,9,512,512,6000,3072000,43,3,9491,1.4581297850018018,1.5322094859999997,154.9453125,155.3203125,155.3203125,0.375,2064132,2064000,4420,0.002847909736331644,4.7465162272194067e-07,2106808.345593327,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5ff1ae4ae58b9f112f6d2718243f1929e41676d238e34264e5637d7b39cc5a4d,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__none_natural__s43__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,43,inference,10,512,512,6000,3072000,43,3,9495,1.4365487510003732,1.505250486,154.91015625,155.28515625,155.28515625,0.375,2064132,2064000,4420,0.002805759279297604,4.6762654654960064e-07,2138458.578492894,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,5ff1ae4ae58b9f112f6d2718243f1929e41676d238e34264e5637d7b39cc5a4d,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,1,512,512,6000,3072000,42,3,9499,1.3562406130004092,1.436473324,154.5234375,154.8984375,154.8984375,0.375,2016132,2016000,4404,0.0026489074472664242,4.4148457454440404e-07,2265084.8017327976,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,2,512,512,6000,3072000,42,3,9502,1.2083824699984689,1.264290499,155.10546875,155.48046875,155.48046875,0.375,2016132,2016000,4404,0.0023601220117157595,3.9335366861929324e-07,2542241.4477792718,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,3,512,512,6000,3072000,42,3,9505,1.2032021020022512,1.2568243140000002,154.43359375,154.93359375,154.93359375,0.5,2016132,2016000,4404,0.002350004105473147,3.9166735091219115e-07,2553187.0289188144,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,4,512,512,6000,3072000,42,3,9508,2.398861952002335,2.545365025,154.66796875,155.04296875,155.04296875,0.375,2016132,2016000,4404,0.00468527725000456,7.808795416674267e-07,1280607.2468804615,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,5,512,512,6000,3072000,42,3,9511,1.3945729070001107,1.4595593830000002,154.9609375,155.3359375,155.3359375,0.375,2016132,2016000,4404,0.0027237752089845912,4.539625348307652e-07,2202824.9542063964,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,6,512,512,6000,3072000,42,3,9517,1.1787751609990664,1.2324821519999998,154.4375,154.8125,154.8125,0.375,2016132,2016000,4404,0.0023022952363263016,3.8371587272105025e-07,2606094.9548651315,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,7,512,512,6000,3072000,42,3,9520,1.494590659000096,1.569705027,155.0546875,155.4296875,155.4296875,0.375,2016132,2016000,4404,0.0029191223808595623,4.865203968099271e-07,2055412.2839595526,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,8,512,512,6000,3072000,42,3,9523,1.3768567970000731,1.4256373439999996,154.38671875,154.88671875,154.88671875,0.5,2016132,2016000,4404,0.002689173431640768,4.48195571940128e-07,2231168.852631111,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,9,512,512,6000,3072000,42,3,9526,1.3432931750030548,1.4112963239999998,154.49609375,154.87109375,154.87109375,0.375,2016132,2016000,4404,0.0026236194824278414,4.3726991373797354e-07,2286917.001564468,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__decision_tree__pairwise_correlation_filter_natural__s43__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,inference,10,512,512,6000,3072000,42,3,9529,1.0700740149986814,1.1129244789999997,154.87109375,155.24609375,155.24609375,0.375,2016132,2016000,4404,0.0020899883105442996,3.483313850907166e-07,2870829.45379604,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,1,512,512,6000,3072000,43,3,9532,1.0729932769972947,1.1217134450000001,153.8046875,154.1796875,154.1796875,0.375,2064132,2064000,2342,0.0020956899941353413,3.4928166568922353e-07,2863018.870534587,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,2,512,512,6000,3072000,43,3,9535,1.1612357099984365,1.215953925,153.81640625,154.19140625,154.19140625,0.375,2064132,2064000,2342,0.0022680384960906963,3.7800641601511605e-07,2645457.742600885,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,3,512,512,6000,3072000,43,3,9538,0.9574802410024859,1.0900699560000002,153.81640625,154.19140625,154.19140625,0.375,2064132,2064000,2342,0.0018700785957079802,3.1167976595133e-07,3208421.3004579637,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,4,512,512,6000,3072000,43,3,9541,1.5786709530002554,1.6709202799999998,153.609375,153.984375,153.984375,0.375,2064132,2064000,2342,0.003083341705078624,5.138902841797706e-07,1945940.6624044618,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,5,512,512,6000,3072000,43,3,9544,1.0922367589992064,1.1354664740000002,153.921875,154.296875,154.296875,0.375,2064132,2064000,2342,0.002133274919920325,3.555458199867208e-07,2812577.0119793527,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,6,512,512,6000,3072000,43,3,9547,0.9538902889980818,0.9960784599999999,153.9765625,154.3515625,154.3515625,0.375,2064132,2064000,2342,0.0018630669706993785,3.1051116178322974e-07,3220496.146602639,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,7,512,512,6000,3072000,43,3,9550,1.2178039939972223,1.28015479,153.5390625,154.0390625,154.0390625,0.5,2064132,2064000,2342,0.0023785234257758248,3.9642057096263744e-07,2522573.431473741,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,8,512,512,6000,3072000,43,3,9553,0.9199078399979044,0.9905574980000003,154.17578125,154.55078125,154.55078125,0.375,2064132,2064000,2342,0.001796694999995907,2.994491666659845e-07,3339464.9620629367,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,9,512,512,6000,3072000,43,3,9556,0.914947489000042,0.9564735999999998,153.58203125,153.95703125,153.95703125,0.375,2064132,2064000,2342,0.001787006814453207,2.978344690755345e-07,3357569.7369883256,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__none_natural__s43__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,inference,10,512,512,6000,3072000,43,3,9559,1.096542961000523,1.137420118,153.625,154.125,154.125,0.5,2064132,2064000,2342,0.0021416854707041466,3.569475784506911e-07,2801531.8225170155,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s43__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,inference,1,512,512,6000,3072000,42,3,9565,1.1978838130016811,1.2624102429999997,153.8125,154.1875,154.1875,0.375,2016132,2016000,2310,0.0023396168222689084,3.899361370448181e-07,2564522.507656332,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s43__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,inference,2,512,512,6000,3072000,42,3,9568,1.0371400840012939,1.0823079189999998,153.90234375,154.27734375,154.27734375,0.375,2016132,2016000,2310,0.002025664226565027,3.376107044275045e-07,2961991.3909297595,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__inference__logistic_regression__pairwise_correlation_filter_natural__s43__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,inference,3,512,512,6000,3072000,42,3,9571,1.2287257610005327,1.286994762,153.203125,153.578125,153.578125,0.375,2016132,2016000,2310,0.0023998550019541653,3.9997583365902756e-07,2500151.0487568174,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,prediction_only_model_loading_warmup_excluded,DIRECT_COMPUTATIONAL,DERIVED,d648dacdb41680c57598f0d85afe241876e5979e1432dad1599208c56b981810,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
